Menu1,Menu2,Compras menores,Menu4,Menu5,Titulo,Folder,archivo,size(in Kb),extension
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2017,Relación de Activos Fijos - Marzo 2017,2019/05/,Relacin-de-Activos-Fijos-Marzo-2017.xlsx,51.568,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2017,Relación de Activos Fijos - Mayo 2017,2019/05/,Relacin-de-Activos-Fijos-Mayo-2017.xlsx,50.744,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2012,Relación de Activos Fijos - Agosto 2012,2019/05/,Relacion-Activo-Fijo-Agosto-2012.xlsx,70.929,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2012,Relación de Activos Fijos - Diciembre 2012,2019/05/,Relacion-Activo-Fijo-Diciembre-2012.xlsx,70.766,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2012,Relación de Activos Fijos - Noviembre 2012,2019/05/,Relacion-Activo-Fijo-Noviembre-2012.xlsx,70.678,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2012,Relación de Activos Fijos - Octubre 2012,2019/05/,Relacion-Activo-Fijo-Octubre-2012.xlsx,73.275,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2012,Relación de Activos Fijos - Septiembre 2012,2019/05/,Relacion-Activo-Fijo-Septiembre-2012.xlsx,70.726,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2014,Relación de Activos Fijos - Abril 2014,2019/05/,RELACION-DE-ACTIVO-FIJO-ABRIL-2014.xlsx,83.001,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2015,Relación de Activos Fijos - Abril 2015,2019/05/,RELACION-DE-ACTIVO-FIJO-ABRIL-2015.xlsx,225.528,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2016,Relación de Activos Fijos - Abril 2016,2019/05/,RELACION-DE-ACTIVO-FIJO-ABRIL-2016.xlsx,226.098,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2015,Relación de Activos Fijos - Agosto 2015,2019/05/,RELACION-DE-ACTIVO-FIJO-AGOSTO-2015.xlsx,225.517,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2016,Relación de Activos Fijos - Agosto 2016,2019/05/,RELACION-DE-ACTIVO-FIJO-AGOSTO-2016.xlsx,226.095,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2014,Relación de Activos Fijos - Diciembre 2014,2019/05/,RELACION-DE-ACTIVO-FIJO-DICIEMBRE-2014-PARA-EL-PORTAL.xlsx,225.134,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2015,Relación de Activos Fijos - Diciembre 2015,2019/05/,RELACION-DE-ACTIVO-FIJO-DICIEMBRE-2015.xlsx,226.04,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2016,Relación de Activos Fijos - Diciembre 2016,2019/05/,RELACION-DE-ACTIVO-FIJO-DICIEMBRE-2016.xlsx,232.431,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2014,Relación de Activos Fijos - Enero 2014,2019/05/,RELACION-DE-ACTIVO-FIJO-ENERO-2014.xls,1656.832,xls
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2016,Relación de Activos Fijos - Enero 2016,2019/05/,RELACION-DE-ACTIVO-FIJO-ENERO-2016.xlsx,226.045,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2015,Relación de Activos Fijos - Febrero 2015,2019/05/,RELACION-DE-ACTIVO-FIJO-FEBRERO-2015.xlsx,225.417,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2016,Relación de Activos Fijos - Febrero 2016,2019/05/,RELACION-DE-ACTIVO-FIJO-FEBRERO-2016.xlsx,226.025,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2014,Relación de Activos Fijos - Julio 2014,2019/05/,RELACION-DE-ACTIVO-FIJO-JULIO-2014.xlsx,224.351,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2015,Relación de Activos Fijos - Julio 2015,2019/05/,RELACION-DE-ACTIVO-FIJO-JULIO-2015.xlsx,225.504,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2016,Relación de Activos Fijos - Julio 2016,2019/05/,RELACION-DE-ACTIVO-FIJO-JULIO-2016.xlsx,226.109,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2014,Relación de Activos Fijos - Junio 2014,2019/05/,RELACION-DE-ACTIVO-FIJO-JUNIO-2014.xlsx,224.241,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2015,Relación de Activos Fijos - Junio 2015,2019/05/,RELACION-DE-ACTIVO-FIJO-JUNIO-2015.xlsx,225.518,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2016,Relación de Activos Fijos - Junio 2016,2019/05/,RELACION-DE-ACTIVO-FIJO-JUNIO-2016.xlsx,226.096,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2014,Relación de Activos Fijos - Marzo 2014,2019/05/,RELACION-DE-ACTIVO-FIJO-MARZO-2014.xlsx,83.001,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2015,Relación de Activos Fijos - Marzo 2015,2019/05/,RELACION-DE-ACTIVO-FIJO-MARZO-2015.ods,196.282,ods
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2014,Relación de Activos Fijos - Mayo 2014,2019/05/,RELACION-DE-ACTIVO-FIJO-MAYO-2014.xlsx,82.977,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2015,Relación de Activos Fijos - Mayo 2015,2019/05/,RELACION-DE-ACTIVO-FIJO-MAYO-2015.xlsx,225.535,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2016,Relación de Activos Fijos - Mayo 2016,2019/05/,RELACION-DE-ACTIVO-FIJO-MAYO-2016.xlsx,226.093,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2014,Relación de Activos Fijos - Noviembre 2014,2019/05/,RELACION-DE-ACTIVO-FIJO-NOVIEMBRE-2014.xlsx,225.104,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2016,Relación de Activos Fijos - Noviembre 2016,2019/05/,RELACION-DE-ACTIVO-FIJO-NOVIEMBRE-2016.xlsx,232.135,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2014,Relación de Activos Fijos - Octubre 2014,2019/05/,RELACION-DE-ACTIVO-FIJO-OCTUBRE-2014.xlsx,225.004,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2015,Relación de Activos Fijos - Octubre 2015,2019/05/,RELACION-DE-ACTIVO-FIJO-OCTUBRE-2015-2.xlsx,226.037,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2016,Relación de Activos Fijos - Octubre 2016,2019/05/,RELACION-DE-ACTIVO-FIJO-OCTUBRE-2016.xlsx,229.397,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2014,Relación de Activos Fijos - Septiembre 2014,2019/05/,RELACION-DE-ACTIVO-FIJO-SEPTIEMBRE-2014.xlsx,224.794,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2015,Relación de Activos Fijos - Agosto 2015,2019/05/,RELACION-DE-ACTIVO-FIJO-SEPTIEMBRE-2015.xlsx,225.647,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2016,Relación de Activos Fijos - Septiembre 2016,2019/05/,RELACION-DE-ACTIVO-FIJO-SEPTIEMBRE-2016.xlsx,226.556,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2014,Relación de Activos Fijos - Febrero 2014,2019/05/,RELACION-DE-ACTIVO-FIJOS-FEBRERO-2014.xlsx,83.068,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2017,Relación de Activos Fijos - Diciembre 2017,2019/05/,Relacion-de-Activos-Fijos-Diciembre-2017.xlsx,57.616,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2017,Relación de Activos Fijos - Noviembre 2017,2019/05/,Relacion-de-Activos-Fijos-Noviembre-2017.xlsx,52.673,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2017,Relación de Activos Fijos - Octubre 2017,2019/05/,Relacion-de-Activos-Fijos-Octubre-2017.xlsx,54.194,xlsx
,Finanzas,Relación de activos fijos,Relación de Activos Fijos,Relación de Activos Fijos - 2017,Relación de Activos Fijos - Septiembre 2017,2019/05/,Relacion-de-Activos-Fijos-Septiembre-2017.xlsx,54.132,xlsx
,Finanzas,Relación de activos fijos,Compra de Activos Fijos,Compra de Activos Fijos - 2013,Compra de Activos Fijos - Abril 2013,2019/05/,Relacion-de-Compra-de-Activo-Fijo-Abril-2013.xlsx,43.975,xlsx
,Finanzas,Relación de activos fijos,Compra de Activos Fijos,Compra de Activos Fijos - 2013,Compra de Activos Fijos - Marzo 2013,2019/05/,Relacion-de-Compra-de-Activo-Fijo-Marzo-2013.xlsx,45.731,xlsx
,Finanzas,Relación de activos fijos,Compra de Activos Fijos,Compra de Activos Fijos - 2013,Compra de Activos Fijos - Febrero 2013,2019/05/,Relacion-de-Compras-de-Activo-Fijo-Febrero-2013.xlsx,38.737,xlsx
,Finanzas,Relación de activos fijos,Compra de Activos Fijos,Compra de Activos Fijos - 2013,Compra de Activos Fijos - Junio 2013,2019/05/,Relacion-de-Compras-de-Activo-Fijo-Junio-2013.xlsx,44.265,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2014,Relación de ingresos y egresos - Julio 2014,2019/05/,RELACION-DE-INGREOS-Y-EGRESOS-JULIO-2014.xlsx,45.709,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2018,Relación de ingresos y egresos - Julio 2018,2019/05/,RELACION-DE-INGRESO-Y-EGRESO-JULIO-2018.pdf,604.005,pdf
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2019,Relación de ingresos y egresos - Marzo 2019,2019/05/,RELACION-DE-INGRESO-Y-EGRESOS-MARZO-2019.pdf,747.264,pdf
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2018,Relación de ingresos y egresos - Octubre 2018,2019/05/,RELACION-DE-INGRESO-Y-EGRESOS-OCTUBRE-2018.pdf,502.627,pdf
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2015,Relación de ingresos y egresos - Abril 2015,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-ABRIL-2015-2.xlsx,84.036,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Abril 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-ABRIL-2016.xlsx,41.181,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Abril 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-ABRIL-2017.xlsx,39.151,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2018,Relación de ingresos y egresos - Abril 2018,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-ABRIL-2018.xlsx,39.869,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2014,Relación de ingresos y egresos - Agosto 2014,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-AGOSTO-2014.xls,51.412,xls
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2015,Relación de ingresos y egresos - Agosto 2015,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-AGOSTO-2015.xlsx,388.486,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Agosto 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-AGOSTO-2016.xlsx,44.721,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Agosto 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-AGOSTO-2017.xlsx,39.65,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2014,Relación de ingresos y egresos - Diciembre 2014,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-DICIEMBRE-2014-PARA-EL-PORTAL.xlsx,43.919,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2015,Relación de ingresos y egresos - Diciembre 2015,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-DICIEMBRE-2015.xlsx,43.832,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Diciembre 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-DICIEMBRE-2016.xlsx,45.569,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Diciembre 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-DICIEMBRE-2017.xlsx,39.856,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Enero 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-ENERO-2016.xlsx,40.52,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Enero 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-ENERO-2017.xlsx,40.204,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2018,Relación de ingresos y egresos - Enero 2018,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-ENERO-2018.xlsx,38.673,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2014,Relación de ingresos y egresos - Febrero 2014,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-FEBRERO-2014.xlsx,50.058,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2015,Relación de ingresos y egresos - Febrero 2015,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-FEBRERO-2015.xlsx,41.692,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Febrero 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-FEBRERO-2016.xlsx,41.046,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Febrero 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-FEBRERO-2017.xlsx,39.442,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2018,Relación de ingresos y egresos - Febrero 2018,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-FEBRERO-2018.xlsx,43.262,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2019,Relación de ingresos y egresos - Febrero 2019,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-FEBRERO-2019.pdf,649.221,pdf
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Julio 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-JULIO-2016.xlsx,45.44,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Julio 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-JULIO-2017.xlsx,40.207,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2015,Relación de ingresos y egresos - Junio 2015,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-JUNIO-2015.xlsx,85.725,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Abril 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-JUNIO-2016.xlsx,41.288,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Junio 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-JUNIO-2017.xlsx,39.691,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2014,Relación de ingresos y egresos - Marzo 2014,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-MARZO-2014.xlsx,43.139,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2015,Relación de ingresos y egresos - Marzo 2015,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-MARZO-2015.xlsx,83.994,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Marzo 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-MARZO-2016.xlsx,40.402,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Marzo 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-MARZO-2017.xlsx,40.295,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2018,Relación de ingresos y egresos - Marzo 2018,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-MARZO-2018.xlsx,38.994,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2015,Relación de ingresos y egresos - Mayo 2015,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-MAYO-2015.xlsx,86.109,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Mayo 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-MAYO-2016.xlsx,40.887,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Mayo 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-MAYO-2017.xlsx,39.323,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2018,Relación de ingresos y egresos - Mayo 2018,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-MAYO-2018.xlsx,40.087,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2015,Relación de ingresos y egresos - Noviembre 2015,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-NOVIEMBRE-2015.xlsx,44.453,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Noviembre 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-NOVIEMBRE-2016.xlsx,45.558,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Noviembre 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-NOVIEMBRE-2017.xlsx,41.075,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2014,Relación de ingresos y egresos - Octubre 2014,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-OCTUBRE-2014.xlsx,45.794,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2015,Relación de ingresos y egresos - Octubre 2015,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-OCTUBRE-2015-2.xlsx,377.744,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Octubre 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-OCTUBRE-2016.xlsx,45.36,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Octubre 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-OCTUBRE-2017.xlsx,40.831,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2014,Relación de ingresos y egresos - Septiembre 2014,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-SEPTIEMBRE-2014.xlsx,45.537,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2015,Relación de ingresos y egresos - Septiembre 2015,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-SEPTIEMBRE-2015.xlsx,210.695,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2016,Relación de ingresos y egresos - Septiembre 2016,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-SEPTIEMBRE-2016.xlsx,44.656,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2017,Relación de ingresos y egresos - Septiembre 2017,2019/05/,RELACION-DE-INGRESOS-Y-EGRESO-SEPTIEMBRE-2017.xlsx,40.52,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2014,Relación de ingresos y egresos - Abril 2014,2019/05/,RELACION-DE-INGRESOS-Y-EGRESOS-ABRIL-2014.xlsx,42.062,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2018,Relación de ingresos y egresos - Agosto 2018,2019/05/,RELACION-DE-INGRESOS-Y-EGRESOS-AGOSTO-2018.pdf,501.325,pdf
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2018,Relación de ingresos y egresos - Diciembre 2018,2019/05/,RELACION-DE-INGRESOS-Y-EGRESOS-DICIEMBRE-2018.pdf,503.451,pdf
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2014,Relación de ingresos y egresos - Enero 2014,2019/05/,RELACION-DE-INGRESOS-Y-EGRESOS-ENERO-2014.xlsx,48.081,xlsx
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2019,Relación de ingresos y egresos - Enero 2019,2019/05/,RELACION-DE-INGRESOS-Y-EGRESOS-ENERO-2019.pdf,750.638,pdf
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2014,Relación de ingresos y egresos - Junio 2014,2019/05/,RELACION-DE-INGRESOS-Y-EGRESOS-JUNIO-2014.xlsx,45.578,xlsx
